"","text","category_id","cateory","ethnic"
"642","民俗节日之“壮族铜鼓习俗”（非物质文化遗产） 我国文化源远流长，从现代可追溯到五千年以前。传统文化顾名思义,就是从古代一直流传至今的文化, 这些文化经历了岁月的考验和提炼，留下来很多精华，闪耀着民族智慧与民族精神的灿烂光芒。今天就跟随小编一起来了解一下我国各种各样的民间习俗吧。　　壮族铜鼓习俗　　铜鼓是我国南方古代濮、越人创造的一种打击乐器。迄今已有2700多年历史，以广西数量最多，分布量最广。广西西北部及其红水河流域是保留铜鼓文化最丰富的地区，如今还在使用铜鼓的民族主要有属壮侗语族的壮族、布依族、傣族、侗族、水族，属苗瑶语族的苗族、瑶族和属藏缅语族的彝族，这些少数民族素来有在节日庆典和喜丧祭祀等日子击打铜鼓来表示庆贺或悼念之情，这一风俗一直沿袭。壮族祖先创造的北流型、灵山型、冷水冲型铜鼓，被称为''铜鼓艺术高峰期代表''。铜鼓是广西壮族群众每年过三月三和春节等节日庆祝活动中必不可少的习俗。　　　　铜鼓是我国古代青铜文化中的瑰宝，一般分鼓面、鼓腰、鼓胸和鼓足四个部分。　　铜鼓的外形本身就是一件精美的造型艺术。无底腹空，腰曲胸鼓，给人以稳重饱满之感。鼓面为重点装饰部分，中心常配以太阳纹，外围则以晕圈装饰，与鼓边接近的圈带上铸着精美的圆雕装饰物，最多的是青蛙，其次有骑士、牛橇、龟、鸟等。造型夸张、雄强、有力、庄重耐看。鼓胸、鼓腰也配有许多具有浓郁装饰性的绘画图案。鼓足则空留素底，造成一种疏密、虚实相间，相得益彰的效果。　　　　铜鼓源远流长，影响深远。铜鼓声音洪亮，在古代是传递信息、发布号令的重要工具，作为祭祀、赏赐、进贡的重器，它也是权力和财富的标志。明清以来，随着社会的变化，成为一般的娱乐敲击乐器。人们常在喜庆的节日里敲奏它伴以歌舞，在宗教的活动中祭祀祖先，祈求神灵，人安粮丰。　　敲奏铜鼓的方法有双槌击和单槌击两种。双槌击即是鼓手两手各执一根鼓槌，同时或交替敲击。这种敲击方法可以奏出快速的鼓点和较复杂的节奏，能够灵活自如地轮奏鼓心音和鼓边音。单槌击即是鼓手手中只有一根鼓槌。这种鼓槌一般比双槌击的鼓槌要大，敲击的力度较强，但是难以奏出快速的鼓点和复杂的节奏。在演奏铜鼓时虽以单独敲奏为多，但有时也与其他乐器一起合奏。在演奏时，铜鼓的放置方式多种多样，有的正置于地，有的侧置于台，有的正悬于架，有的横悬于架，还有的抬着边走边打。　　　　铜鼓文化是壮族文化的重要组织部分。红水河沿岸的壮家，几乎村村有铜鼓，逢年过节，红白喜事，家家都要打铜鼓，喜庆吉祥，沿红水河两岸村寨是东兰壮族铜鼓文化艺术的深厚积淀区。据资料统计，2015年全世界馆藏传世铜鼓2400多面，其中我国馆藏量1400面，广西馆藏量900多面。铜鼓是壮族人民心中的神物。铜鼓文化流传时间之长、范围之广、影响之深，世所罕见。",3,"culture","Zhuang"
"643","西瓯精神一直在，宇宙之大由你宰 ，发挥创造性，勇于践行，那才是宇宙最有活力的运行法则。",3,"culture","Zhuang"
"644","广西“壮族三月三·夜游广西”是中昊智达集团协办的吗？ 4月14日，由中昊智达集团全力协办的“壮族三月三·夜游广西”2021年广西文旅夜游促消费活动启动仪式在南宁市青秀山举行。这里是今年“壮族三月三·八桂嘉年华”活动主会场。丰富多彩的民族文化活动在八桂大地精彩上演，广西各族群众以不同的方式共同庆祝这一传统节日，邀约八方游客共享民族团结的盛会。",3,"culture","Zhuang"
"645","今年回去扫墓比往年轻松很多 天气好，不出太阳，也不下雨。 自驾回去？",1,"networking","Zhuang"
"646","壮族的服装有几种款式？ 我见得多的好像是一款像藏蓝色的，然后加上银配饰，这个衣服网上有吗？哈哈哈 壮族原创18551691233微",3,"culture","Zhuang"
"647","求助  请问哪里能定制壮族服装？非演出服~ 初来咱吧，小女子这厢有礼~问题RT RT RT RT RT RT RT RT想定制一套壮族服饰，可用作节日穿着的，不是演出服。 在学校每逢他族节日，看到别的孩子都穿着自己民族的衣服，自己就会...有一种强烈的愿想。虽然三月三我们同乡会办的晚会仍然是最大的，But 的确想要一套~  再礼~谢各位O(∩_∩)O~ 神马时候能发满十篇加入本吧啊。。漫长啊遥远啊。。 这个可能要到龙州、德保的某些地方才有，现在很少了，龙州某些地方的服饰接近越南旗袍，德保有黑衣壮的服装，云南壮族的服饰比广西的多，云南就太远了。",3,"culture","Zhuang"
"648","吧主智商不行就下 吧主智商不行就下",6,"admin","Zhuang"
"649","阿吉太《酒歌》 四大少数民族，猜猜那几个 欢迎回到老家！（不解释了。看考古可以知道）",3,"culture","Zhuang"
"650","龙形吐珠风水宝地-西林一门三总督故居土司府 广西白色那劳镇是个风水宝地，历史上赫赫有名的是岑氏故居土司府，出了81位官员，辉煌时期1门3总督，赐紫禁城骑马……九龙下山吐珠图示一门三总督故居-岑氏土司府",3,"culture","Zhuang"
"651","4月28日 桂林 一医院奖励优秀员工，去年奔驰今年宝马引起热议",8,"other","Zhuang"
"652","壮乡来宾县（今兴宾区） 90年代来宾县各乡镇壮族人口一览图，如果客家人不从宾阳贵港等地移民过来买来宾壮族人的田地定居，壮族比重还要高！",3,"culture","Zhuang"
"653","海南儋州话了解了解  听了优酷网上的海南儋州话的一首歌叫做《一见钟情》，里面的一些发音甚是有意思。简单录下几个如下，大家看看娱乐一下。",3,"culture","Zhuang"
"654","有呗侬知道这图标什么意或意思吗？ 有呗侬知道这图标什么意或意思吗？ 鱼？",3,"culture","Zhuang"
"655","这个人是什么来路？为什么老喜欢在壮族吧制造民族矛盾？  @dfghjjm",6,"admin","Zhuang"
"656","为什么我们的人口增长的比汉族少，感觉我们人越来越少，而汉族人 为什么我们的人口增长的比汉族少，感觉我们人越来越少，而汉族人口越来越多，觉得用不了多久，哪些原本是以壮族为主体的城市，也要变成比汉族人为主体了。 不太愿意多生。要是像瑶族那样，那就增长很厉害。",7,"policy","Zhuang"
"657","新华社：我在石山养猪 广西德保 ，，，，",8,"other","Zhuang"
"658","韦姓是不是壮族第一大姓？ 据我所知，在广西姓韦的都是壮族，还有韦姓也是广西几大姓氏之一，足以说明韦姓是壮族第一大姓吗？ 零回复，我了个去",4,"language","Zhuang"
"659","寻找韦春雷，女，1985年左右，广西柳州壮族人 十几年前的朋友，失去联系了，有认识的联系一下。#壮族# 放弃吧，估计孩子都满地跑了",1,"networking","Zhuang"
"660","广西猛男生11个孩子，8个儿子，3个女儿。  梧州 藤县",7,"policy","Zhuang"
"661","广西河池，不要让幼童独自乘坐电梯，令人心弦的惊惊险1分30秒",7,"policy","Zhuang"
"662","，大伙来看看吧~  美",8,"other","Zhuang"
"663","55首好听的壮语歌曲 55首好听的壮语歌曲 ，，，，，，",3,"culture","Zhuang"
"664","正确的壮语语法 Angqhoh Swcigih Bouxcuengh Guengjsae Laebbaenz",4,"language","Zhuang"
"665","大家好！我是来自青海的藏族人，想来和你们交朋友 大家好！我来自青海，是藏族人，刚开始玩贴吧，希望能在这里交到朋友。虽然大家之间相隔千里，彼此不怎么了解。但作为这个国家人数稀少的少数民族，我想我们会有有共同的观点和理想，希望能看到大家跟帖。 我是来看二楼的",1,"networking","Zhuang"
"666","漓江的漓是什么意思? 漓江的漓是什么意思?漓江过去是壮族地区,漓大概是壮语吧?大概意思已经失传了吧? 不清楚。但如果“漓”是壮语的话，那发音近似lae,“流（水之类的液体）”的意思。",4,"language","Zhuang"
"667","致壮族吧里那些没文凭的迷茫年轻人们 前言：本篇文章并非我原创，这是我在网上偶然看到的一篇很有建议性的文章，看完绝对受益匪浅。之所以搬到壮族吧，主要是看到这几年的广西青年与全国其他各地青年的精神面貌相比实在是相形见拙，故而想给大家一点点鼓励性建言！人生自我认知：《细节错误与框架错误》一直不犯错那还叫年轻人吗？这话没错，但是你知道这个错误是分两种，一种叫细节性错误，一种是框架性错误，细节性错误随便犯，没关系，年轻人就要多踩坑，多犯错多摔一摔跟头，多被社会抽一抽耳光，身心更健康。可是框架性错误绝对不能犯，人生就那么两三次机会，你犯一次错那基本就没戏了，遗憾的是很多人明明犯的是框架性的错误，他居然一无所知，然后他们花了一辈子的精力去修复里面的细节。为什么情感节目这么火呀？因为他找老公的时候不用心啊，稀里糊涂找了一个，框架就已经定下来了，然后他花了一辈子的时间去维护夫妻关系，去维护婆媳关系，去协调工作和生活去不停的完善自己，去尝试理解对方；不好意思你再怎么修复都没用，因为你找错人了！为什么职场鸡汤那么火呢？因为他找工作的时候不用心啊，根本不知道自己适合什么，就赶紧定了一个，然后在一个错误的环境错误的领导错误的同事之间尝试做正确的事情，努力迎合老板的喜好，努力维护同事的关系，艰难平衡上下级的关系，不好意思你再怎么努力都没用，因为你找错工作了！为什么有人觉得创业很辛苦啊？获得成本居高不下，人员管理有心无力，市场太多无比艰难，客户关系一团乱麻，每天心里憔悴，日夜煎熬，看不到希望，因为根本就选错行业了呀，有那么多躺赚的行业他不做他去开奶茶店开加盟店开咖啡厅，你这要是不亏钱天理都难容。框架一旦出现错误再怎么努力都过不好这一生的。你说我很辛苦很辛苦，对不起，那不叫辛苦那个叫自我**、自我安慰，你越修复就越修复不好，越修复不好就越希望有鸡汤可以拯救你，这些卖鸡汤就会越赚钱，但凡不如意，但凡很辛苦就一定别着急解决，一定要先想一想是不是框架就出问题了。框架才是一等一的重要。无数人受限于自己的理解，受限于自己的专业水平，他们特别特别喜欢关注细节！桥水的创始人瑞达里欧很牛吧，但是要他去复盘中国的改革开放，他说这个事情要由我来做的话我也会把这个重心放到什么猪三角和这个货币政策上，拜托这根本不是重点好吗！中国之所以能崛起绝对不是因为什么猪三角解决的好，而是因为总设计师搭了一个好的框架，有了正确的龙骨框架你才能做出正确的细枝末节。可是框架之伟大普通人根本看不到啊！永远记得框架比细节重要一万倍，永远要感激教会你框架的那个人，永远永远不要犯框架性错误。 进入正题吧，上个月公司刚入职了一个女同事，好巧不巧她也是广西的，但是已经嫁到辽宁很多年了，因为是老乡所以共同话题比较多，家长里短的就不在这里赘述了。后面问到她为什么选择嫁到东北那么远的地方而不愿意待在广西，他给我的回答很让我一时语塞！她的原话非常斩钉截铁的口气说“我这辈子就是再差都不会嫁广西👨”说实话，当时我一时竟然接不上话。只能问她为什么？广西男人没出息，这是她的原话。",7,"policy","Zhuang"
